Node,Community,Proximity to SOD1,Relative subgraph centrality,Subgraph centrality,Participation coefficient
4932.YPR036W,6,3,7.061188362353973e-07,1.0007724700838359,0.06658739595719376
4932.YBR127C,6,3,8.804987373784681e-07,1.000830297135383,0.17898022892819976
4932.YOL076W,18,4,4.116653143045913e-09,1.0002840188504303,0.5123966942148761
4932.YOR020W-A,13,3,1.3553754354996678e-07,1.000060684499467,0.4444444444444444
4932.YNR019W,2,3,1.9065626089172227e-07,1.0003606551187083,0.12444444444444447
4932.YGR101W,6,2,2.408913179362692e-05,1.0004291128778948,0.6869806094182825
4932.YHR213W-A,20,6,1.0663128366394936e-15,1.00010587400654,0.2777777777777778
4932.YMR267W,6,3,3.641056267364006e-07,1.0001134874604942,0.2777777777777778
4932.YHR047C,15,3,9.646574011140142e-08,1.0000587907753704,0.6666666666666667
4932.YLR295C,6,3,7.961964282337966e-07,1.0005935089935327,0.0
4932.YGR132C,6,3,6.17576863520884e-07,1.0003778865635249,0.532871972318339
4932.YCR071C,13,2,5.907557256148608e-05,1.0022904317971233,0.1710237814133918
4932.YAR050W,15,4,1.6481744905436318e-09,1.000116067935995,0.2777777777777778
4932.YNL315C,6,3,8.789919048106214e-07,1.0002670468383692,0.1527777777777778
4932.YNR040W,13,3,2.4311009414975694e-07,1.0000564082497525,0.4444444444444444
4932.YDR036C,13,2,8.884909964013653e-05,1.0022379878281982,0.19632963988919672
4932.YHR013C,5,3,7.070209423203251e-07,1.0011743903504915,0.3275663206459054
4932.YER122C,18,3,6.153681761573472e-08,1.000317713641975,0.0
4932.YOR270C,6,3,5.440311158451692e-07,1.0008296082692554,0.3599632690541782
4932.YML081C-A,6,3,7.624078613213399e-07,1.000805233701845,0.0
4932.YLR061W,5,3,3.4186567683751347e-06,1.0057746519777775,0.0971799391123217
4932.YPL195W,18,3,1.7849370726706886e-07,1.000441145769603,0.09972299168975074
4932.YLR447C,6,3,7.651763549866097e-07,1.00101717933518,0.3616042077580539
4932.YCL005W-A,6,3,1.662649375092529e-07,1.0005043194825114,0.09972299168975074
4932.YHR213W,16,4,1.456797881383299e-10,1.0000665687197086,0.0
4932.YBR105C,19,3,3.2252082703354773e-07,1.0002737136975135,0.5123966942148761
4932.YPL271W,6,3,1.5264017041321555e-06,1.00106485913734,0.04874999999999996
4932.YHR039C-A,6,3,7.749609900214354e-07,1.0008738121953422,0.11570247933884292
4932.YOL077W-A,6,3,9.158562386625329e-07,1.0005908687019778,0.07986111111111116
4932.YEL053C,18,4,3.7033465504279772e-09,1.0002661505104902,0.54
4932.YMR317W,12,5,1.5045463247660706e-12,1.000050636041262,0.0
4932.YGR020C,6,3,8.832801946933189e-07,1.0008337524580442,0.0
4932.YOR332W,6,3,7.746245668082546e-07,1.000805999995881,0.06444444444444442
4932.YDL005C,3,2,1.7751790216156277e-05,1.0004408751472726,0.1171875
4932.YAL064W-B,16,5,1.7210590049464292e-13,1.0000347469095308,0.5
4932.YGR102C,13,4,6.534105155813624e-10,1.0001295266848897,0.6111111111111112
4932.YMR054W,6,3,7.050888373909357e-07,1.000775401607664,0.0
4932.YER017C,6,2,2.0721850456329214e-05,1.0003777189689151,0.31141868512110726
4932.YDR377W,6,3,1.2375209739325208e-06,1.000691995334469,0.13717421124828533
4932.YLR370C,18,4,1.7280454240394157e-09,1.0002627091178091,0.0
4932.YKL080W,6,3,7.076349849716862e-07,1.0008142011023387,0.0
4932.YMR081C,7,3,1.9626676050690925e-07,1.0001700128048276,0.40625
4932.YPL099C,6,3,5.0421813856502574e-08,1.000119090526444,0.5
4932.YNL320W,15,3,4.328705079895568e-08,1.000042340536144,0.5
4932.YDR322C-A,6,3,7.834630823558503e-07,1.0005011207848917,0.0
4932.YOR010C,16,6,4.450107816966753e-16,1.0000177549778497,0.0
4932.YDL039C,12,5,2.7555692916261115e-12,1.0000801672614053,0.0
4932.YOL023W,13,3,1.6331433399786833e-06,1.0005034313245802,0.29513888888888884
4932.YMR135C,19,4,9.020986616124077e-10,1.0002500622400343,0.0
4932.YLR376C,10,3,1.0035128336611339e-07,1.00043644423882,0.0
4932.YDR374C,12,4,1.64857888039667e-09,1.0000607862903914,0.6666666666666667
4932.YLL012W,2,3,1.5135747213033957e-07,1.0002105194911834,0.0
4932.YDL040C,5,3,6.975933543743387e-07,1.0011159127947002,0.3016
4932.YOR211C,18,2,2.4744737851307226e-05,1.0005956401465308,0.644718792866941
4932.YEL051W,6,3,7.786675090821864e-07,1.0009399756801345,0.25308641975308643
4932.YGR012W,4,2,2.5990433972644536e-05,1.0004331619680935,0.2901234567901234
4932.YJL191W,5,3,5.160519832733348e-06,1.0058053623606276,0.2308452988410269
4932.YOL143C,4,3,1.1341280820704146e-07,1.0000860955287212,0.375
4932.YPL220W,5,3,4.8797921314187864e-06,1.0055091775588993,0.21521183345507666
4932.YLR281C,13,3,6.410776521389603e-07,1.0002578571889416,0.5416666666666667
4932.YDR450W,5,3,6.134461502959308e-06,1.006075990512394,0.27835159833339174
4932.YBR208C,4,2,1.9598362906630105e-05,1.0007073843380372,0.4444444444444444
4932.YML067C,18,4,1.0567621518792984e-09,1.0002234615474157,0.42000000000000004
4932.YDR304C,6,3,1.2560107489031675e-07,1.0000676064507008,0.4444444444444444
4932.YLR058C,4,3,1.5254745123413085e-06,1.0010265744033453,0.18625000000000003
4932.YCR031C,5,3,5.265554234037961e-06,1.0064464953106596,0.2149498852795556
4932.YBR048W,5,3,5.228444484478003e-06,1.0064888410279857,0.19582549493863655
4932.YDR242W,4,3,8.969228410438297e-07,1.0003935038490785,0.615916955017301
4932.YML073C,5,3,2.6579521311487567e-06,1.0056470456740703,0.01298645819983768
4932.YBL039C,14,2,4.9875159748567896e-05,1.0009251607431686,0.6246281975014872
4932.YOR201C,14,3,3.610306566046882e-07,1.0002085659335693,0.5800000000000001
4932.YLR448W,5,3,2.5774782271475245e-06,1.0050943791302804,0.0
4932.YKR080W,4,3,3.583162923565626e-07,1.0005476491712997,0.08677685950413228
4932.YNL302C,5,3,4.69826150892457e-06,1.0055505117768937,0.20121924476996622
4932.YNL067W,5,3,4.7435012434141575e-06,1.0055046519965518,0.20334185536888238
4932.YPR160W,7,2,5.114339040140025e-05,1.001011580288293,0.045429962141698255
4932.YGR220C,13,2,6.798467686827334e-05,1.0052608939866718,0.5447409733124019
4932.YDL201W,14,3,6.29186473939951e-08,1.0008318037987542,0.32253086419753085
4932.YJL092W,10,3,1.8288121657176505e-07,1.0016240640997225,0.030295857988165698
4932.YGL114W,7,3,5.051132678568276e-08,1.000041099000743,0.5
4932.YNL185C,13,2,7.647568178192645e-05,1.0025924014406185,0.5106336805555556
4932.YBR092C,19,4,7.765812845621179e-10,1.0002341822505394,0.0
4932.YER042W,7,2,0.00016632320633132248,1.0003285884471822,0.6122448979591837
4932.YBR189W,5,3,4.343430102137251e-06,1.0058669976033177,0.15702510444502993
4932.YNL192W,15,4,1.0408738228425383e-09,1.0001548261724464,0.0
4932.YDL078C,4,2,7.901787418511266e-05,1.0012098675966343,0.4216
4932.YMR271C,4,2,2.523742077594252e-05,1.0002749856421895,0.5277777777777778
4932.YDR332W,10,4,3.547802363522423e-09,1.0001486410016298,0.6875
4932.YHR147C,13,2,6.29115348452091e-05,1.0033007765599005,0.5025195263290501
4932.YNR041C,6,3,8.948792253634763e-07,1.0006057691860557,0.39359999999999995
4932.YMR193W,13,2,6.202510297707706e-05,1.0032472170281659,0.4501385041551247
4932.YOR133W,5,3,2.8593379966328734e-06,1.0051432593726726,0.17129537790121008
4932.YDL230W,15,3,5.117235728173538e-07,1.0001838633018199,0.19753086419753085
4932.YGR254W,7,2,8.091037269944467e-05,1.0008516743803126,0.5216049382716049
4932.YBR023C,15,4,2.731053887271122e-09,1.0004123748577702,0.20370370370370372
4932.YBR084W,4,4,1.3999542677753862e-08,1.000427254416038,0.1171875
4932.YPL081W,5,3,4.323740717909459e-06,1.0061768862253024,0.1487520465100738
4932.YOL093W,14,3,1.32715812748937e-07,1.000558653603015,0.07986111111111116
4932.YBR019C,7,2,4.228145297204965e-05,1.0005376528165608,0.6319444444444444
4932.YIL116W,4,3,6.982863833192797e-07,1.0005564232576445,0.15625
4932.YCR046C,13,2,6.369517066596333e-05,1.003522179705114,0.49236111111111114
4932.YEL054C,5,2,3.0261768446025522e-05,1.0057109120123038,0.21802289281997922
4932.YDR347W,13,1,0.0075400491579346,1.0022622454363321,0.209261336324307
4932.YBR283C,5,3,2.713430277898705e-06,1.0010821438432984,0.5912
4932.YMR101C,6,4,1.8589515528039807e-10,1.0001002924676654,0.625
4932.YMR084W,4,3,4.06314906569187e-07,1.0001765426150087,0.40816326530612246
4932.YNL063W,14,4,2.1559293336587354e-09,1.0003260720046152,0.23111111111111116
4932.YEL011W,7,2,7.570336214587784e-05,1.0015687247367562,0.1767578125
4932.YNL081C,5,2,6.39312091778637e-05,1.006202697993622,0.47686234987822285
4932.YGR118W,5,3,5.383349589775286e-06,1.0062199013436528,0.22339536904006152
4932.YPL201C,2,4,1.1614992887843192e-09,1.0000763612135584,0.625
4932.YMR056C,6,2,2.630013758209978e-05,1.0004413754185166,0.5
4932.YOL096C,6,3,2.620278208393875e-07,1.0003655398574338,0.2551020408163265
4932.YML026C,5,3,6.2351277651723674e-06,1.0062541328068741,0.2621878715814506
4932.YER041W,10,3,1.445811731797214e-07,1.000674422994461,0.0
4932.YOR027W,12,2,2.361269610614311e-05,1.0007247923100278,0.1964285714285714
4932.YER117W,5,2,3.1114345424174995e-05,1.0060941659617388,0.26120857699805067
4932.YJR101W,13,1,0.007543851588985861,1.0024743535232912,0.27976190476190477
4932.YMR023C,18,4,5.177843817767702e-10,1.0001013782344506,0.56
4932.YHR025W,4,3,5.800587502581556e-07,1.000529840560782,0.0
4932.YLR048W,5,3,5.476491253169084e-06,1.0058224328953163,0.24789062500000003
4932.YOR356W,4,3,4.5825196874339736e-07,1.0002581692603598,0.6745562130177515
4932.YDR258C,12,2,2.2839949080812614e-05,1.000919599985876,0.5470914127423823
4932.YJR090C,15,3,9.146204437950533e-08,1.000359163085569,0.5123456790123457
4932.YML123C,19,3,4.553637226305002e-07,1.0005139206654285,0.5041322314049587
4932.YDL200C,10,4,1.2945396427998385e-09,1.0000899473694793,0.0
4932.YOL095C,10,3,1.0378332569683721e-07,1.00007713393567,0.625
4932.YOL031C,12,2,1.9253759291024694e-05,1.0004846957083324,0.6912
4932.YLR193C,2,3,1.9474545793519982e-07,1.0003073894204928,0.6133333333333333
4932.YOL043C,10,3,6.777074724887214e-08,1.000390481109681,0.0
4932.YMR089C,6,2,2.0742050196231963e-05,1.0002699508986137,0.29166666666666663
4932.YPR073C,19,4,7.848307897670437e-11,1.0001360465315516,0.0
4932.YLR351C,4,3,2.5428882871760374e-06,1.0005783380853956,0.2688614540466392
4932.YGL135W,5,3,4.891118086043471e-06,1.0060055417264882,0.2273645546372819
4932.YGL147C,5,3,5.039886581011043e-06,1.006288860979935,0.21268078512396693
4932.YDR418W,5,2,3.027958705102159e-05,1.0062153897254995,0.24891833423472143
4932.YLL039C,5,3,1.7854654040594994e-06,1.003969223963921,0.603570018858822
4932.YCR060W,12,3,2.927877590848686e-07,1.00018426175944,0.21875
4932.YDR025W,5,3,5.174803161879927e-06,1.006372680946525,0.19870370370370372
4932.YHL004W,13,2,6.79699328553798e-05,1.003096331265899,0.4243827160493827
4932.YKL006W,5,3,2.56684445574867e-06,1.005561775563815,0.026226919871935483
4932.YDR337W,13,2,6.872921276192735e-05,1.005142819347571,0.5071343638525565
4932.YDR237W,13,2,6.651289044996649e-05,1.0037818716933287,0.5550437347963356
4932.YMR217W,4,2,2.349480790597453e-05,1.0015617080870458,0.6841138659320478
4932.YGR233C,19,4,3.0851478254154303e-09,1.0005316991602564,0.4618055555555556
4932.YHR038W,13,3,5.131599461604429e-06,1.001147633915558,0.33767361111111116
4932.YHR144C,4,3,1.9103726768207596e-07,1.0001074872456348,0.31999999999999995
4932.YAR071W,19,4,1.164898586364935e-09,1.0003371588126055,0.0
4932.YKL194C,13,3,2.588720364650075e-06,1.0006586443533412,0.119140625
4932.YJL063C,13,2,6.627842530538403e-05,1.0040318588452415,0.5428232234722143
4932.YJL088W,4,2,1.9468223678417718e-05,1.0005137039381236,0.08677685950413228
4932.YPL183W-A,13,2,6.25635568553383e-05,1.0038408487774646,0.5177514792899408
4932.YDR234W,4,2,4.741739445468128e-05,1.000599150524251,0.42603550295857984
4932.YDR140W,14,4,2.0730379238985104e-09,1.0002266692649064,0.19753086419753085
4932.YOR393W,7,2,2.100323432690913e-05,1.0006043537215403,0.47462277091906724
4932.YPL091W,7,1,0.0074693588763188636,1.0008801386536592,0.20524691358024694
4932.YBL055C,19,4,5.042452070990041e-09,1.0000523552790237,0.4444444444444444
4932.YER078C,18,3,2.4884463266383345e-07,1.0003208911669388,0.7644444444444445
4932.YLR289W,13,2,2.167254507042958e-05,1.000455165789577,0.3223140495867769
4932.YNL073W,13,3,8.40560031617108e-08,1.0003104143182462,0.24489795918367352
4932.YKL056C,5,3,3.4115176630587524e-06,1.0047811255146766,0.15779966202435758
4932.YMR262W,6,4,2.1222883807335904e-10,1.000017529450265,0.0
4932.YOR134W,15,4,1.0734906649175315e-09,1.0001024442977755,0.375
4932.YLR367W,5,3,5.062537388493527e-06,1.0054382173321246,0.22251249943696227
4932.YCR003W,13,2,6.526628226702163e-05,1.0033351403682156,0.46878715814506544
4932.YPR051W,18,4,3.73422293412605e-09,1.0003008430632976,0.48611111111111116
4932.YKL170W,5,2,6.49041668868088e-05,1.0061350680196355,0.47815010777973743
4932.YJR103W,4,2,4.821721897962418e-05,1.0004250082257238,0.2770083102493075
4932.YOR241W,4,3,4.835087429803757e-08,1.0002316808007827,0.0
4932.YNL284C,13,2,9.094078734222025e-05,1.0052678943051354,0.5299053420526143
4932.YHR091C,13,3,6.557411499062173e-08,1.0003527739098552,0.4140625
4932.YIL136W,7,2,5.5183860649537033e-05,1.001466620384306,0.28125
4932.YOR125C,6,3,8.381116230927891e-07,1.0004022480926436,0.328125
4932.YLL026W,12,2,9.559847431038067e-05,1.0018394656853817,0.6076869806094183
4932.YPL110C,19,2,2.014903214680032e-05,1.0003846514581165,0.6712802768166091
4932.YBR044C,6,3,4.775633147073013e-07,1.0001966392710766,0.6666666666666667
4932.YOL114C,13,3,5.660270840898127e-06,1.0011978380350195,0.044421487603305776
4932.YKR070W,6,3,5.536877717761965e-07,1.0001803078054787,0.7160493827160495
4932.YNL328C,12,3,6.315325272955499e-07,1.0003744693093084,0.40997229916897504
4932.YIL057C,7,4,1.2409464043101805e-09,1.0000922883049288,0.56
4932.YPR102C,5,3,4.900823757123017e-06,1.0062764194409963,0.20683049279957721
4932.YJL190C,5,3,5.392512653936289e-06,1.0059974838992547,0.23145594425896354
4932.YDL022W,2,2,2.203158605381628e-05,1.0005060014110037,0.5396825396825398
4932.YNL177C,13,2,6.276765874331617e-05,1.0034644595742,0.4952078789080574
4932.YBR166C,4,3,3.9246770399043764e-07,1.0004306681356445,0.2906574394463668
4932.YHR174W,7,2,2.343211857624083e-05,1.0007626059891177,0.46201873048907394
4932.YJL129C,15,4,2.5302651411541945e-09,1.0003740773122405,0.1171875
4932.YGL105W,13,3,6.656268050912913e-08,1.000297404992536,0.4591836734693877
4932.YPR132W,5,3,5.3771636513504865e-06,1.0061738218699077,0.22451325040562464
4932.YDR385W,5,3,2.855014305614377e-06,1.0051914836387137,0.18094135802469136
4932.YPL281C,7,2,1.8800422811072987e-05,1.0004950020440992,0.44628099173553715
4932.YMR323W,7,2,1.9911156291874685e-05,1.0005082530469946,0.31404958677685946
4932.YML106W,4,1,0.006626127730940839,1.0005459885453933,0.5216000000000001
4932.YOR196C,1,2,2.3122493783760177e-05,1.0005459840917998,0.6086956521739131
4932.YDR408C,4,3,4.172216490683006e-07,1.0006607610669653,0.14201183431952658
4932.YHL001W,5,3,2.5020738207200013e-06,1.0053242168015968,0.041647804436396596
4932.YJL200C,4,2,5.294589154526989e-05,1.0006589159332089,0.345679012345679
4932.YOL126C,4,2,5.363340933814943e-05,1.0011640696054676,0.3390254060807997
4932.YOL049W,7,2,0.00014778827653545257,1.0004381283971546,0.43213296398891965
4932.YGL026C,4,2,2.061857388195232e-05,1.0018216451101145,0.3140625
4932.YBR296C,19,3,4.759634543743911e-08,1.0003493262282444,0.40625
4932.YOL071W,6,3,6.704488247062743e-07,1.0002520881316803,0.44628099173553715
4932.YBR093C,19,4,1.4653732557890972e-09,1.0003201948780092,0.24489795918367352
4932.YKL184W,4,3,2.1440721556460806e-07,1.0003466554997553,0.23111111111111116
4932.YHR011W,13,3,1.794428418041335e-07,1.000357240074413,0.2265625
4932.YAL042W,18,4,7.141919959957285e-10,1.0001609375549634,0.0
4932.YKR066C,7,1,0.0066982603820687865,1.000267951062884,0.42603550295857984
4932.YBR101C,12,2,2.4968671641643556e-05,1.0010494259029215,0.6313799621928167
4932.YPR047W,13,3,2.628033917153011e-07,1.000336393421458,0.3466666666666667
4932.YGR085C,5,3,4.874173947612154e-06,1.0058304954349386,0.21430860439032207
4932.YDL061C,5,3,5.453778300462588e-06,1.0054639592426595,0.2664353542731921
4932.YIR027C,4,2,1.8748368704058242e-05,1.0004248227208872,0.19390581717451527
4932.YDR101C,5,3,2.067064592202293e-06,1.00472297426496,0.45084590763603105
4932.YNL121C,6,2,2.701457044895555e-05,1.0009894582299743,0.4140392623438429
4932.YOR033C,10,3,3.0735268802099553e-07,1.0018482378601337,0.05259313367421481
4932.YMR205C,7,2,2.2177292305061193e-05,1.0005818108998161,0.22569444444444442
4932.YMR158W,13,2,6.813540141286447e-05,1.0041886458051108,0.49990081333068836
4932.YDR116C,13,2,3.385774175419817e-05,1.0023302686653932,0.46875
4932.YLR388W,5,3,5.523226429402688e-06,1.0059546871055458,0.25319750148721
4932.YDR494W,13,2,6.514073497324567e-05,1.0018900232547399,0.15500093826233818
4932.YOL121C,5,3,4.718768873252085e-06,1.0058736333856166,0.17900543960495352
4932.YMR035W,6,3,5.1080518051796996e-08,1.000066026142507,0.0
4932.YMR174C,7,3,1.3860673307256608e-06,1.0003190081759428,0.0
4932.YLL029W,1,2,2.0559634049210126e-05,1.000200338871312,0.49382716049382713
4932.YER050C,13,2,6.799371702740975e-05,1.0027450744742197,0.2960493827160494
4932.YNL072W,10,3,1.4866903460320272e-07,1.0003641998072947,0.12444444444444447
4932.YOL087C,8,4,2.8770915489574134e-09,1.0001525312710804,0.44897959183673475
4932.YKR050W,15,4,2.1301609955251067e-09,1.0003120181921794,0.13265306122448983
4932.YKL113C,10,3,4.936571241487254e-07,1.0019696348335358,0.12081397211985256
4932.YGR214W,5,3,5.547750663944476e-06,1.0064541622327228,0.22319221024999236
4932.YBR263W,4,3,1.162137537127195e-06,1.0008383810802974,0.2222222222222222
4932.YKL009W,5,3,4.268749808487848e-06,1.0047016403516853,0.5442885487528344
4932.YDR320C,12,2,2.1485243708671575e-05,1.0010972478742248,0.5673076923076923
4932.YGL211W,14,2,2.080008811849868e-05,1.0004209896287601,0.40138408304498274
4932.YLR126C,7,2,1.8627587976584314e-05,1.000167181974257,0.375
4932.YFR006W,4,1,0.006648731834990202,1.0004552243945053,0.51
4932.YLR244C,18,4,1.3448718428666923e-08,1.0001727170036643,0.4897959183673469
4932.YDL142C,2,3,1.7014017626791177e-07,1.000311193531492,0.2603550295857988
4932.YBR146W,13,2,6.867467382586697e-05,1.0038913075454765,0.4774009548019096
4932.YNL191W,7,3,3.529747958059366e-07,1.0001187808418812,0.31999999999999995
4932.YBL087C,5,2,3.116189195871798e-05,1.0061707113695488,0.2767208349848065
4932.YKL003C,13,2,6.882590228170866e-05,1.0038410740288932,0.508544921875
4932.YDR268W,13,3,5.214390096715152e-07,1.0003778487860506,0.3044982698961938
4932.YER183C,4,4,1.1282321657517724e-08,1.0002742733677028,0.1527777777777778
4932.YMR085W,7,3,1.0502923954196612e-07,1.0001703715902357,0.345679012345679
4932.YKL094W,2,3,3.8073581298144724e-07,1.0006213641038049,0.35969387755102045
4932.YDR493W,6,3,4.042608144107229e-07,1.0001558585698802,0.21875
4932.YJL147C,6,3,4.72542615119996e-08,1.0000380797396031,0.0
4932.YLR144C,18,4,8.386052094172709e-10,1.0000578619954283,0.4444444444444444
4932.YJL177W,5,3,4.979843414079253e-06,1.0059455947966498,0.23915089013511992
4932.YER170W,4,2,2.7953028191528154e-05,1.0002248951260868,0.37037037037037035
4932.YOL059W,2,3,1.5932993591112133e-07,1.000288707080016,0.1527777777777778
4932.YNL220W,4,2,4.061595839989778e-05,1.0012160826388419,0.31120000000000003
4932.YMR150C,6,3,9.309488097834599e-08,1.000100396736264,0.0
4932.YHR031C,10,3,1.1623549257510344e-07,1.0007634181117626,0.1138659320477502
4932.YEL077C,16,4,1.597823596523329e-10,1.0005017737549726,0.0
4932.YMR284W,10,3,5.121604733570803e-07,1.00159995548732,0.3394082840236686
4932.YOR258W,10,3,5.426615155547593e-08,1.000173408046589,0.0
4932.YMR106C,10,3,3.594653899122776e-07,1.0011328063924652,0.2586805555555556
4932.YBR163W,10,4,6.386669508138751e-11,1.0000161709046542,0.0
4932.YML061C,10,3,1.1619012078129768e-07,1.000775244385923,0.0
4932.YKL114C,10,3,1.9550995022501257e-07,1.0006257030496812,0.1449704142011834
4932.YFL016C,12,2,2.275848427226039e-05,1.0005854367704925,0.2208
4932.YML060W,10,3,2.4579942705391447e-07,1.0006009377926763,0.07396449704142016
4932.YDL101C,10,3,6.850407461611086e-07,1.0011346280252535,0.40982923781757596
4932.YML021C,10,3,3.3163677196751916e-07,1.0005204448232725,0.4045368620037807
4932.YLR446W,7,2,3.970054886985252e-05,1.0005168726081755,0.4272211720226843
4932.YLR043C,7,1,0.0069605960539054,1.000595183191559,0.3488
4932.YML087C,6,4,4.2912885679820267e-10,1.0000165597573618,0.0
4932.YGR058W,18,4,4.0377297170915774e-10,1.000104284537504,0.0
4932.YMR002W,6,2,5.495091950707357e-05,1.0003185307414557,0.0
4932.YKL150W,7,2,4.754239785729672e-05,1.0004061397908963,0.45999999999999996
4932.YLR154W-C,6,3,3.743076430078908e-08,1.0000343718857436,0.0
